53500,5 St,7 Av,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.920914782193,49.215417103307
53502,8th Ave,4th St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.920924223565,49.2175640399245
53503,8th Ave,Park Cres,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.91351903794,49.2214664962382
53504,E 8th Ave,Cumberland St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.908060207891,49.2244371238781
53505,E 8th Ave,York St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.906324730153,49.2253806732748
53507,E 8th Ave,Sherbrooke St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.900864483857,49.2282571193183
53508,E 8th Ave,Richmond St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.897834655079,49.2298347037521
53509,E 8th Ave,Buchanan Ave,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.895894123757,49.2308616599575
53575,E 8th Ave,Buchanan Ave,SB,AT,ACTIVE,NO,NEW WESTMINSTER,-122.896330536292,49.2307926180333
53576,E 8th Ave,Richmond St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.899271455928,49.2292548987687
53577,E 8th Ave,Cherry St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.90168528827,49.2279672648643
53578,E 8th Ave,William St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.905033513747,49.2261972435699
53579,E 8th Ave,York St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.907001622337,49.2251624553418
53581,8th Ave,Mcbride Blvd,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.912975602189,49.2219961794193
53582,5 St,7 Av,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.92054606762,49.21494775538
52167,6 Av,16 St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.936731555824,49.2042243417953
52168,6 Av,14 St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.933282338816,49.2060747123306
53498,6 Av,12 St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.930157992542,49.2077539957938
53499,6 Av,10 St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.926487114015,49.2097430233163
52487,6th Ave,6th St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.919878644855,49.2132958774483
52488,6 Av,4 St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.917400115011,49.2146682150799
53589,6th Ave,2nd St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.91367919377,49.2166710190897
53590,6th Ave,1st St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.911384115815,49.2179107554688
53594,Richmond St,Cumberland St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.898670674085,49.2209241183254
53595,Richmond St,Alberta St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.898615543174,49.2240292641885
53596,Hospital St,Richmond St,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.898043192424,49.226459632082
53597,Hospital St,E Columbia St,EB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.893957059666,49.2264126141845
53511,Braid St,Fader St,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.889717616768,49.2315129871766
53572,Braid St,Rousseau St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.886830840839,49.2316492708982
53573,Braid St,Fader St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.890634229135,49.231655848706
53614,Hospital St,Blair Av,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.897791210555,49.2265653916051
53615,Richmond St,Keary St,SB,AT,ACTIVE,YES,NEW WESTMINSTER,-122.898737779397,49.2253499665057
53616,Richmond St,Alberta St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.89880977612,49.2230549590733
53617,Cumberland St,Glenbrook Dr,WB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.899974981438,49.2206134339703
53620,6 Av,Mcbride Blvd,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.908993741198,49.2193542218805
53621,6 Av,1 St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.912459465946,49.2174667049967
53622,6th Ave,2nd St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.914543241851,49.2163360297059
53623,6 Av,4 St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.918046082878,49.2144412294942
53584,6 Av,10 St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.927221452762,49.2095046184329
53585,6 Av,12 St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.931060203724,49.2074469257886
53586,6th Ave,14th St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.933941600048,49.2058811886739
53587,6th Ave,16th St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.937477228782,49.2039732393149
53588,6 Av,18 St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.940324951145,49.2024363696621
52182,Marine Way,20 St,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.946276257486,49.1999691451985
51433,8 St,10 Av,WB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.930608378005,49.216415071869
51417,8th St,8th Ave,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.92724631487,49.2135575053026
52304,8th Ave,8th St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.928090041557,49.2138318320599
52322,E 8th Ave,Mcbride Blvd,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.910938321695,49.2228554109985
58158,8th Ave,8th St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.926965269157,49.2144556058414
58173,7 Av,22 St*,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.948344804722,49.2001123675452
58174,E 8th Ave,Chilliwack St,NB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.9024865292,49.2273821185754
56029,Highway 91a Onramp,Howes St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.947223166028,49.1879760496261
52316,Columbia St,6th St*,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.907276012739,49.2034037169172
52317,Columbia St,4th St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.904842373992,49.2046877864714
52331,Columbia St,4th St *,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.905827898487,49.2044138777861
52332,Columbia St,6 St *,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.90842309764,49.2030135074409
52158,Marine Dr,Trapp Av,EB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.954629120072,49.1981405376222
52164,Trapp Av,Marine Dr,EB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.953340692804,49.1979425773333
52184,Marine Dr,7 Av,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.953594583753,49.1981989918895
52187,Trapp Av,Marine Dr,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.953738942277,49.1978341821645
52231,8th Ave,23 St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.953158423132,49.2001919415302
52232,8th Ave,22 St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.951795722386,49.2009023066234
52233,8th Ave,21 St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.949867456103,49.2019361703371
52234,8th Ave,20 St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.947894490386,49.2030127002017
52235,8th Ave,19 St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.945705652939,49.2041964087993
52236,8th Ave,18 St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.943483321918,49.2053933903308
52237,8th Ave,16 St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.940277794324,49.2071233985013
52238,8th Ave,14th  St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.936878171487,49.2089597785172
52239,8th Ave,12th St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.93373248981,49.2106550678304
52240,8th Ave,10th St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.930068599542,49.212632752197
56911,Ewen Ave,Phillips St,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.956348079174,49.1821743288325
56912,Ewen Ave,Dawes St,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.954410688364,49.1829827463116
56913,Ewen Ave,Gifford St,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.951336207181,49.1842754608978
52362,Ewen Ave,Howes St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.947370606708,49.1860670032832
52363,Ewen Ave,Jardine St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.949844535673,49.1850432126294
52364,Ewen Ave,Gifford St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.953014238737,49.1837097379003
52365,Ewen Ave,Hume St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.956054599736,49.182428938332
52305,8th Ave,10th St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.930991717991,49.2122843443046
52306,8th Ave,12th St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.934041431862,49.2106411400477
52307,8th Ave,14th  St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.937561213639,49.208729807367
52308,8th Ave,16 St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.940976004632,49.2068608249843
52309,8th Ave,18 St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.944446052752,49.2050066728684
52310,8th Ave,19 St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.946465904024,49.2039292525116
52311,8th Ave,20 St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.948760949316,49.2026935747929
52312,8th Ave,21st St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.950448034889,49.201784247366
59345,E Columbia St,Hume Park*,SB,AT,ACTIVE,NO,NEW WESTMINSTER,-122.892617353447,49.2375442286537
58985,Mcbride Blvd,6th Ave,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.908157573369,49.2192681679442
53510,Braid St,Columbia St,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.892135665311,49.2315385230035
53574,Braid St,E Columbia St,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.893791582455,49.2317979332972
53217,E Columbia St,Holmes St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.892698867487,49.2353580452232
53101,E Columbia St,Sherbrooke St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.892931799562,49.227541473542
53218,E Columbia St,Keary St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.893010639471,49.225300889243
53219,E Columbia St,Alberta St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.89304589927,49.2233451888296
53220,E Columbia St,Cumberland St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.893145305632,49.2200823000393
53221,E Columbia St,Richmond St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.89409522274,49.2161767418728
53102,E Columbia St,Mcbride Blvd,SB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.89658673485,49.2122836009408
58322,7 Av,22 St *,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.949710737238,49.1998566941408
52613,12 St,London St,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.936736104014,49.2124421273302
52614,12th St,8th Ave,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.933995033654,49.2102631315513
52615,12 St,7 Av,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.932102730341,49.2087519685269
52169,12th St,6th Ave,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.930146123095,49.2072038095389
52170,12 St,5 Av,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.928518984778,49.2059040375117
52171,12 St,4 Av,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.926746083416,49.2044922484058
52172,12 St,3 Av,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.924781514513,49.2029294019176
52173,12 St,Queens Av,EB,AT,ACTIVE,NO,NEW WESTMINSTER,-122.923169477071,49.2018015085449
52176,Columbia St,10 St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.916203978483,49.2002222352754
52177,Stewardson Way,Royal Av,WB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.919035803511,49.2003964341506
52617,12 St,Queens Av,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.923053129617,49.2019299109857
52618,12 ST,3 AV,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.925177501819,49.2034693500913
52619,12 ST,4 AV,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.927015663323,49.2049408795904
52620,12 St,5 Av,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.928965175381,49.2064813249431
52621,12 St,6 Ave,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.930762322056,49.2079010368569
52622,12 St,7 Av,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.932464602475,49.2092413715366
52623,12th St,8th Ave,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.934413855926,49.2108178126638
52624,12 St,Dublin St,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.936312524302,49.2123214207131
52625,12 St,10 Av,WB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.937545206616,49.2133064387219
59549,6th Ave,18th St,NB,AT,ACTIVE,YES,NEW WESTMINSTER,-122.940354332439,49.2022731561191
58947,6th Ave,Glenbrook Dr,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.905993237268,49.2209544349069
52242,6th St,6th Ave*,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.920751107246,49.2136123576953
52420,6th St,6th Ave*,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.919958806942,49.2127500721948
52303,6th Ave,6th St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.920905474028,49.2129289298787
52241,6th Ave,8th St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.923426231225,49.2114061884363
53613,Hospital St,E Columbia St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.893518080094,49.2265358232955
51416,8 St,10 Av,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.931182338678,49.2165659872046
51418,8 St,6 Av,EB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.924771815031,49.211621808098
51419,8 St,5 Av,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.92205935135,49.2095215349457
51420,8 St,4 Av,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.920040489329,49.2079232120549
51421,8 St,3 Av,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.918207205903,49.2064659232485
51422,8 St,Queens Av,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.916192598905,49.2048688215493
51423,8 St,Royal Av,EB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.914986854153,49.2038912399515
51425,8 St,Royal Ave,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.914853869012,49.204043972117
51426,8 ST,QUEENS AV,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.916584887922,49.2054145083423
51427,8 ST,3 AV,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.91851578044,49.2069548376838
51428,8 St,4 Av,WB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.920035843289,49.2081565287214
51429,8 ST,5 AV,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.922435948774,49.2100607861725
51430,8 St,6 Av,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.924182247682,49.2114462843967
51431,8 St,7 Av,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.925861362923,49.2127869342426
51432,8th St,8th Ave,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.927874181034,49.2143309176511
58983,Blackberry Dr,Queens Park Hospital,SB,AT,ACTIVE,NO,NEW WESTMINSTER,-122.901665281331,49.2166762496783
58079,Brunette Ave,Braid St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.883136869362,49.2328552210613
58082,Brunette Av,Braid St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.883080014403,49.2330303730982
58083,Brunette Av,Braid St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.883023546768,49.233210023121
58084,Brunette Av,Braid St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.882677672078,49.2334061736949
58085,Brunette Av,Braid St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.88255587422,49.2331448457508
58086,Brunette Av,Braid St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.882512712617,49.2329547861112
59118,Ewen Ave,Mcgillivray Pl,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.940817972833,49.1885328769012
53107,E Columbia St,Braid St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.892598370056,49.2318792086651
53100,E Columbia St,Braid St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.892835368073,49.2310662845786
52165,7 Av,22 St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.948608637193,49.200020364331
53497,7 Av,22 St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.94885330611,49.1999414132095
52230,7 Av,22 St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.949096497279,49.1998570637351
52373,7 Av,22 St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.949357745789,49.1997924843493
55933,7 Av,22 St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.949614519837,49.1997267330307
56919,7 Ave,22 St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.949901492708,49.1996334596166
52183,7 Av,22 St,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.950166588113,49.1995223203717
55934,Highway 91a Onramp,Howes St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.949396393606,49.1882815499098
58412,1 St,Agnes St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.902039271933,49.2094651466366
58494,E Columbia St,Cumberland St*,NB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.892908643875,49.2201435545789
52320,Mcbride Blvd,Blackberry Dr,WB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.904135448031,49.2163981681365
53592,6th Ave,Mcbride Blvd,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.907863221302,49.2197777587032
52321,Mcbride Blvd,Fraser Mews,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.906217673266,49.2180072886516
52323,Cumberland St,E 8th Ave,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.908077768427,49.2238844866308
53580,E 8th Ave,Cumberland St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.909083137035,49.2240639372846
52489,2nd St,6th Ave,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.913904713713,49.216232820467
52490,2 St,5 Av,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.91220969599,49.2148781147709
52491,2 St,4 Av,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.910300212788,49.2133649724867
52492,2 St,3 Av,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.908369595968,49.2118271883398
52324,Cumberland St,7 Av,EB,MB,ACTIVE,YES,NEW WESTMINSTER,-122.90569669649,49.2219477659085
52325,Cumberland St,Beth St,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.903103360603,49.220780633038
52326,Cumberland St,Glenbrook Dr,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.899758538849,49.220505581924
52327,Richmond St,Seymour Crt,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.898503245293,49.2198036100275
52328,Richmond St,Miner St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.896555060963,49.2181323316592
52334,Quayside Dr,Rialto Crt,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.926002994084,49.2003480085758
52335,Quayside Dr,Laguna Crt,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.922554325163,49.199891223951
52336,Quayside Dr,Reliance Crt,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.918138584498,49.1989590176326
52338,Quayside Dr,Inn At The Quay,EB, ,ACTIVE,YES,NEW WESTMINSTER,-122.912944131591,49.2000908136138
52360,Ewen Ave,Wood St,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.939918652405,49.1891781237275
52361,Ewen Ave,Mcgillivray Pl,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.941615883825,49.1884672663439
52372,Howes St,Ewen Ave,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.947006238054,49.1867149858259
52375,Ewen Ave,Howes St,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.946052239115,49.1864711846296
52376,Ewen Ave,Lawrence St,EB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.943925418759,49.1873631374471
52377,Ewen Ave,Wood St,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.938650397146,49.1895394556997
52354,Derwent Way,Ewen Av,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.933714393296,49.1920852639402
52355,Duncan St,Beach St,EB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.934892783597,49.1951651921561
52356,Duncan St,Ewen Av,SB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.92729365133,49.1946103073033
52357,Ewen Av,Stanley St,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.93262553969,49.1921841400876
52378,Ewen Ave,Johnston St,EB,NS,ACTIVE,YES,NEW WESTMINSTER,-122.934827984393,49.1911639676173
52358,Ewen Ave,Fenton St,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.936140130313,49.1907180020684
52299,6 St,10 Av *,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.927342677884,49.2186158992663
52300,6 St,600 *,EB,MB,ACTIVE,NO,NEW WESTMINSTER,-122.925875293765,49.2174464626057
52301,6th Ave,8th Ave*,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.923563041453,49.2156164314387
52302,6th St,7th Ave,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.921903988038,49.2142974410443
52427,Agnes St,4 St *,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.907038958856,49.2063037901572
52428,Agnes St,Merrivale St *,NB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.90533969457,49.2072194173623
52330,Columbia St,Elliot St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.902274309831,49.206330054413
52434,Agnes St,St Marys St *,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.904565313435,49.2077960530904
52438,6th St,Royal Ave*,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.911234671178,49.2060625266558
52439,6 St,Queens Av *,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.912877619813,49.2073528212295
52440,6 St,3 Av *,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.914839068602,49.2089051803112
52441,6 St,4 Av *,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.91680013477,49.210455967173
52442,6th St,5th Ave,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.918744985232,49.2120146697216
52431,4th St,Columbia St,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.905602880553,49.2049397661039
52243,6 St,7 Av *,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.922122278257,49.2146935157508
52244,6th St,8th Ave*,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.924256114652,49.2163718797735
52245,6 St,8 Av *,WB,MB,ACTIVE,NO,NEW WESTMINSTER,-122.925660030269,49.2174946109169
52318,Columbia St,Elliot St,NB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.90266196906,49.2058540358695
52319,Mcbride Blvd,Royal Ave,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.899985429474,49.2129447068075
52472,Royal Av,1 St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.903392853624,49.209715096389
52474,2 St,Clinton Pl,WB,MB,ACTIVE,YES,NEW WESTMINSTER,-122.905361486389,49.2097133978614
52475,2 St,Queens Av,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.906603855572,49.2106982418383
52476,2 St,3 Av,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.908614235981,49.2122995896888
52477,2 St,4 Av,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.910526763203,49.2138171072221
52478,2 St,5 Av,WB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.912496825072,49.2153849108883
52481,8th Ave,2nd St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.917209613477,49.2195664392564
52483,8th Ave,2nd St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.918218467439,49.2191568474699
52484,8th Ave,4th St,SB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.921689295237,49.2172848080106
52421,6 St,5 Av *,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.918447122657,49.2115455355385
52422,6 St,4 Av *,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.916377801566,49.2098955075766
52423,6 St,3 Av *,EB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.914590347546,49.2084738073869
52424,6th St,Queens Ave*,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.91251439351,49.2068301000316
52425,6th St,Royal Ave,EB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.911236995686,49.2058300000527
52494,Royal Ave,2nd St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.905239598642,49.2089424735014
52495,Royal Ave,3rd St,SB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.907276962705,49.2078295383342
58411,Agnes St,Elliot St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.903368514618,49.2082901499675
58415,Columbia St,Mcneely St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.912147376517,49.2007795204916
58746,Quayside Dr,Reliance Ct,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.918476697669,49.1991110705565
53110,E Columbia St,Alberta St,NB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.892813059635,49.2234162785101
53111,E Columbia St,Keary St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.892744176649,49.2262127080685
53106,E Columbia St,Sherbrooke St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.8926993861,49.2281423033115
53112,E Columbia St,Major St,NB,FS,ACTIVE,YES,NEW WESTMINSTER,-122.892660946245,49.2302264333351
53113,E Columbia St,Holmes St,NB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.892459360191,49.2361266734863
58739,Colborne St,Ovens Ave,EB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.914775401169,49.2218862048222
58740,Cumberland St,7 Av,WB,FS,ACTIVE,NO,NEW WESTMINSTER,-122.906699045854,49.222954179058
58741,Cumberland St,6 Av,WB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.904190182575,49.2212783484638
58742,Richmond St,Miner St,NB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.896374673378,49.2183838128456
58743,Jamieson Crt,Richmond St,NB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.895705473817,49.2160250713292
58744,1 St,Agnes St,EB,NS,ACTIVE,NO,NEW WESTMINSTER,-122.902016242894,49.2092937308384
