B1-1 Basic (MB),Yes,2004,1200 blk South Dyke Rd,1436,BENCH,-122.947685100421,49.1801682997135
C22-3A Centennial (BLK),Yes,2016,Port Royal,1360,BENCH,-122.92416569974,49.1963879297923
C22-5A Centennial (BLK),No,2009,Port Royal,1328,BENCH,-122.927303300006,49.1967490400125
C22-5A Centennial (BLK),No,2009,Port Royal,1329,BENCH,-122.927277000515,49.1967473800133
C22-3A Centennial (BLK),Yes,2007,Port Royal,1342,BENCH,-122.926067900175,49.1966118203746
C22-3A Centennial (BLK),Yes,2001,Port Royal,1343,BENCH,-122.926032600616,49.1966129302832
C22-3A Centennial (BLK),No,2009,Port Royal,2097,BENCH,-122.922455768627,49.1937168481413
B1-2 Basic (MB),No,,Canada Games Pool,1985,BENCH,-122.906369692519,49.2213371275395
B1-2 Basic (MB),No,,Canada Games Pool,1986,BENCH,-122.906292015394,49.2212752598397
B1-2 Basic (MB),No,,Canada Games Pool,1987,BENCH,-122.906114305886,49.2213313863628
County CB5-51,No,2005,Moody Park,1991,BENCH,-122.927000261875,49.2127769216208
County CB5-51,No,2005,Queens Park,1992,BENCH,-122.905684749639,49.2157714017585
County CB5-51,No,2005,Queens Park,1993,BENCH,-122.905535676601,49.2158549765294
County CB5-51,No,2005,Queens Park,1994,BENCH,-122.905379309457,49.2159440358511
2x4,No,,Queens Park,1995,BENCH,-122.902995990069,49.2140248613091
ipe,Yes,2016,Queens Park,1996,BENCH,-122.902465861055,49.2138989225993
2x4,No,,Queens Park,1997,BENCH,-122.901958102827,49.213201959121
2x4,No,,Queens Park,1998,BENCH,-122.902133972538,49.212618687571
2x4,No,,Queens Park,1999,BENCH,-122.901938721488,49.2131841832787
2x4,No,,Queens Park,2000,BENCH,-122.902158100027,49.2126428909359
C22-3A Centennial (BLK),No,2009,Port Royal,2090,BENCH,-122.923800880481,49.1927379413082
C22-3A Centennial (BLK),No,2009,Port Royal,2098,BENCH,-122.922359387182,49.1937615872529
C22-3A Centennial (BLK),No,2009,Port Royal,2099,BENCH,-122.922214199673,49.1939456344368
C22-3A Centennial (BLK),Yes,2009,Port Royal,2052,BENCH,-122.922084771478,49.1941142318193
C22-3A Centennial (BLK),No,2009,Port Royal,2101,BENCH,-122.921648290666,49.194796025955
C22-3A Centennial (BLK),No,2009,Port Royal,2039,BENCH,-122.924059460602,49.1925055737033
Series 2 (old style),No,,Other,2004,BENCH,-122.89253107422,49.2296421412694
C22-3A Centennial (BLK),No,2009,Port Royal,2088,BENCH,-122.924049881035,49.1926675712468
B1-1 Basic (BLK),Yes,1999,Library,2006,BENCH,-122.922895845962,49.211561424057
B1-1 Basic (BLK),Yes,2000,Library,2007,BENCH,-122.922793180117,49.2116168114203
B1-1 Basic (BLK),Yes,2000,Library,2008,BENCH,-122.922798929732,49.2115907397273
B1-1 Basic (BLK),Yes,2000,Library,2009,BENCH,-122.922799335877,49.211561814756
B1-1 Basic (BLK),Yes,2000,Library,2010,BENCH,-122.922809891583,49.2115345157192
B1-1 Basic (BLK),Yes,2002,Library,2011,BENCH,-122.92274320949,49.2114764317516
B1-1 Basic (BLK),Yes,2000,Library,2012,BENCH,-122.922697126163,49.211440829959
2x4,No,,West Side Off Leash Dog Area,2016,BENCH,-122.951370994589,49.1987118391876
C22-3A Centennial (BLK),No,2009,Port Royal,2089,BENCH,-122.923867151163,49.1925154768754
B1-1 Basic (BLK),Yes,2002,Library,2013,BENCH,-122.922650545329,49.2114038155547
2x4,No,,West Side Off Leash Dog Area,2015,BENCH,-122.951569848431,49.198549850715
2x4,No,,West Side Off Leash Dog Area,2017,BENCH,-122.951155766144,49.1986983228763
B1-2 Basic (MB),Yes,2009,Other,2027,BENCH,-122.938584906528,49.189535784658
CC25-3A,Yes,2009,Moody Park,2084,BENCH,-122.926249976863,49.2124528450524
B1-1 Basic (BLK),Yes,2011,Westburnco Reservoir Park,2068,BENCH,-122.906026309883,49.2282896236647
B1-1 Basic (BLK),Yes,2003,Queens Park,2069,BENCH,-122.906810420369,49.2143270660049
Bancal Bench 2,Yes,2012,Westminster Pier Park,2021,BENCH,-122.906534897952,49.2023747657157
Bancal Bench 2,Yes,2012,Westminster Pier Park,2026,BENCH,-122.906418883375,49.202282844144
Bancal Bench 2,Yes,,Westminster Pier Park,2028,BENCH,-122.90642781628,49.2022353687828
Bancal Bench 2,Yes,2011,Westminster Pier Park,2081,BENCH,-122.906524168164,49.2021818959707
Bancal Bench 1,Yes,2012,Westminster Pier Park,2029,BENCH,-122.906354893386,49.2024842654414
Bancal Bench 1,Yes,,Westminster Pier Park,2030,BENCH,-122.906242180823,49.202546054479
Bancal Bench 1,Yes,2012,Westminster Pier Park,2031,BENCH,-122.906154915546,49.2025959642009
Bancal Bench 1,Yes,2012,Westminster Pier Park,2032,BENCH,-122.906053111682,49.2026506214458
Bancal Bench 1,Yes,2012,Westminster Pier Park,2033,BENCH,-122.905953229456,49.2027060132822
B1-1 Basic (MB),Yes,2012,Westminster Pier Park,2035,BENCH,-122.905726627364,49.2028149262585
Bancal Bench 1,Yes,2012,Westminster Pier Park,2037,BENCH,-122.905646656148,49.2028481813512
Bancal Bench 1,Yes,,Westminster Pier Park,2077,BENCH,-122.905581191632,49.2028933481309
Bancal Bench 1,Yes,2012,Westminster Pier Park,2038,BENCH,-122.905490288174,49.2029456336307
Bancal Bench 1,Yes,2012,Westminster Pier Park,2039,BENCH,-122.905410290725,49.202993168577
Bancal Bench 1,Yes,2012,Westminster Pier Park,2040,BENCH,-122.905330296293,49.2030383233135
Bancal Bench 1,Yes,2012,Westminster Pier Park,2041,BENCH,-122.905235770391,49.2030858462293
Bancal Bench 1,Yes,2012,Westminster Pier Park,2042,BENCH,-122.905170294713,49.2031357721785
Bancal Bench 1,Yes,2012,Westminster Pier Park,2043,BENCH,-122.905083013655,49.2031928206426
Bancal Bench 1,Yes,2012,Westminster Pier Park,2044,BENCH,-122.904677938109,49.2037115644208
Bancal Bench 1,Yes,,Westminster Pier Park,2045,BENCH,-122.904576089113,49.2037876399232
Bancal Bench 1,Yes,2012,Westminster Pier Park,2046,BENCH,-122.903994873472,49.2038192885973
Bancal Bench 1,Yes,2012,Westminster Pier Park,2047,BENCH,-122.903900327288,49.2038751400445
Bancal Bench 1,Yes,2012,Westminster Pier Park,2048,BENCH,-122.903791252492,49.2039309802126
Bancal Bench 1,Yes,2012,Westminster Pier Park,2049,BENCH,-122.903651263726,49.2040070231223
Bancal Bench 1,Yes,2012,Westminster Pier Park,2050,BENCH,-122.903543997643,49.2040664338991
B1-1 Basic (MB),Yes,2012,Westminster Pier Park,2051,BENCH,-122.903434928977,49.2041187035001
,No,,Westminster Pier Park,2100,BENCH,-122.904493857141,49.2035793217833
,No,,Westminster Pier Park,2053,BENCH,-122.904474756923,49.203595965283
,No,,Westminster Pier Park,2102,BENCH,-122.904427470579,49.2036310321212
,No,,Westminster Pier Park,2103,BENCH,-122.904406559614,49.2036441047764
Lounger,Yes,2012,Westminster Pier Park,2056,BENCH,-122.904415091978,49.203457280366
Lounger,Yes,2012,Westminster Pier Park,2105,BENCH,-122.904390535135,49.2034780850596
Lounger,Yes,2012,Westminster Pier Park,2106,BENCH,-122.904336889367,49.2035149312646
Lounger,Yes,2010,Westminster Pier Park,2107,BENCH,-122.9043214259,49.2035286030056
Lounger,No,2016,Westminster Pier Park,2108,BENCH,-122.904270508246,49.203563071283
,No,,Westminster Pier Park,2109,BENCH,-122.904254137326,49.2035767431623
Lounger,Yes,2015,Westminster Pier Park,2063,BENCH,-122.904185028965,49.2036266655378
Bancal Bench 1,Yes,2012,Westminster Pier Park,2034,BENCH,-122.90583998789,49.2027610208368
B1-1 Basic (BLK),Yes,2013,Queens Park,2072,BENCH,-122.906172614875,49.2157199556723
C22-3A Centennial (BLK),Yes,2014,Queens Park,2115,BENCH,-122.902409813812,49.2145249487511
,No,,Westminster Pier Park,2113,BENCH,-122.939722373578,49.1894933116161
C22-3A Centennial (BLK),No,,Sukh Sagar Park,2116,BENCH,-122.939722373578,49.1894933116161
C22-3A Centennial (BLK),No,,Sukh Sagar Park,2117,BENCH,-122.939770947008,49.1894765148078
C22-3A Centennial (BLK),No,,Sukh Sagar Park,2118,BENCH,-122.9399065458,49.1893568433317
C22-3A Centennial (BLK),No,,Sukh Sagar Park,2119,BENCH,-122.940148170622,49.1892515481377
C22-3A Centennial (BLK),No,,Sukh Sagar Park,2120,BENCH,-122.940064683331,49.1892277041235
Lounger,Yes,2010,Westminster Pier Park,2110,BENCH,-122.904196574852,49.2036121180219
